tensor,layer_id,expert_id,projection,channel_axis,chunk_id,chunk_start,chunk_end,chunk_size,chunk_instruct_norm,chunk_delta_norm,chunk_relative_delta,chunk_cosine,chunk_delta_energy_share,chunk_relative_delta_excess
model.layers.12.mlp.experts.59.down_proj.weight,12,59,down_proj,1,7,672,768,96,10.035922569514428,13.115423868930762,1.3068478536064803,0.0992902034257399,0.12514282522277892,0.0011747376150159639
model.layers.28.mlp.experts.107.up_proj.weight,28,107,up_proj,0,3,288,384,96,10.17236101949481,13.293720018992403,1.3068470528637028,0.10838635113697409,0.12485963460321398,0.00025482145238875376
model.layers.23.mlp.experts.104.gate_proj.weight,23,104,gate_proj,0,7,672,768,96,10.398356058330581,13.58882700906969,1.3068245531160747,0.08274294813865492,0.12476239573227393,-0.0007442035597915453
model.layers.15.mlp.experts.19.gate_proj.weight,15,19,gate_proj,0,4,384,480,96,10.4597468136548,13.669033186795573,1.3068225675358769,0.07581809531635926,0.1250397127886167,0.002386632782140463
model.layers.14.mlp.experts.66.gate_proj.weight,14,66,gate_proj,0,6,576,672,96,9.599365578987133,12.54461581174401,1.3068171754187574,0.04181355979356251,0.12687955466941825,-0.006970134839261455
model.layers.17.mlp.experts.78.gate_proj.weight,17,78,gate_proj,0,0,0,96,96,9.826448088259053,12.841336879831793,1.3068136893914928,0.10564433418817112,0.12466066597091867,0.004899236115854633
model.layers.24.mlp.experts.111.gate_proj.weight,24,111,gate_proj,0,2,192,288,96,10.158097413108383,13.274731856402035,1.3068128131230394,0.12739360562700122,0.1254661910202251,-0.001416936163935567
model.layers.11.mlp.experts.36.up_proj.weight,11,36,up_proj,0,0,0,96,96,9.71963075038492,12.701673886982377,1.3068062165303307,0.08648214640056422,0.12432788479212993,-3.7256849624522914e-05
model.layers.21.mlp.experts.40.gate_proj.weight,21,40,gate_proj,0,4,384,480,96,9.313850048952634,12.171391096767401,1.3068055672783894,0.10409996688697863,0.12352461590215219,0.012947200450095897
model.layers.13.mlp.experts.1.up_proj.weight,13,1,up_proj,0,6,576,672,96,9.832170924216474,12.848732828677479,1.3068052750213346,0.10255226003249494,0.12528412993778393,0.0027000299690826957
model.layers.16.mlp.experts.116.gate_proj.weight,16,116,gate_proj,0,3,288,384,96,10.082463334648494,13.175627222639571,1.3067865248129775,0.07942507535414355,0.12484726683798064,-0.0016776027974310104
model.layers.12.mlp.experts.59.down_proj.weight,12,59,down_proj,1,5,480,576,96,10.043588625852394,13.12478027159824,1.3067819442360273,0.09770617156385882,0.1253214400086108,0.0011088282445630426
model.layers.13.mlp.experts.50.up_proj.weight,13,50,up_proj,0,4,384,480,96,9.842402484033807,12.861861256271814,1.3067806642876194,0.1016583099427523,0.12615186562412498,0.010597880321967512
model.layers.14.mlp.experts.71.up_proj.weight,14,71,up_proj,0,0,0,96,96,9.782217934585518,12.78297021011072,1.306755819139532,0.059103990631238154,0.1249089036563203,-0.003843895446755008
model.layers.14.mlp.experts.61.up_proj.weight,14,61,up_proj,0,3,288,384,96,9.874162855759003,12.903102389329911,1.3067540588318645,0.10985402868059782,0.1257384058435979,0.00410626717114515
model.layers.25.mlp.experts.119.up_proj.weight,25,119,up_proj,0,5,480,576,96,10.421570094279483,13.618423974807701,1.306753574711646,0.09495783570541323,0.12473701825644408,-0.001291101830080299
model.layers.14.mlp.experts.27.gate_proj.weight,14,27,gate_proj,0,5,480,576,96,10.188129429007418,13.313279393264644,1.3067442346540443,0.08809137741189355,0.1245451075418695,0.0034315424672404227
model.layers.10.mlp.experts.67.up_proj.weight,10,67,up_proj,0,1,96,192,96,10.171208560517426,13.291080346324783,1.3067356024846515,0.07705989120340086,0.12560924795715914,0.004492265850419175
model.layers.15.mlp.experts.19.down_proj.weight,15,19,down_proj,1,3,288,384,96,9.862306959924608,12.887290643569576,1.306721712874783,0.12647453593814395,0.1250371514620766,0.0029752849104771606
model.layers.17.mlp.experts.60.up_proj.weight,17,60,up_proj,0,7,672,768,96,10.089948475671182,13.18465447121731,1.3067117739013299,0.11001118226690962,0.1240420013372305,-0.002889581289572174
model.layers.16.mlp.experts.28.down_proj.weight,16,28,down_proj,1,2,192,288,96,10.015659278656239,13.087399638464282,1.3066937756512986,0.11588769804804287,0.12500407585382234,0.00033329325943842747
model.layers.21.mlp.experts.69.gate_proj.weight,21,69,gate_proj,0,5,480,576,96,10.090688707724137,13.185420591020575,1.3066918396687341,0.06261670128609778,0.12417726898248371,0.01714440451815613
model.layers.28.mlp.experts.69.down_proj.weight,28,69,down_proj,1,4,384,480,96,10.364809845920467,13.543568701558247,1.3066876192512997,0.12101660251357792,0.12509518600846636,-0.0008748970144309975
model.layers.15.mlp.experts.122.up_proj.weight,15,122,up_proj,0,7,672,768,96,10.137925551357304,13.247057318057117,1.3066832312931662,0.05157077302334354,0.12422645214159111,-0.005257634251015109
model.layers.16.mlp.experts.58.gate_proj.weight,16,58,gate_proj,0,4,384,480,96,10.22957007913364,13.366750294208925,1.30667762093683,0.08896387907849634,0.12608084822229218,0.006446713012437488
model.layers.13.mlp.experts.120.up_proj.weight,13,120,up_proj,0,0,0,96,96,9.575270558810026,12.511780947394577,1.3066764923820062,0.03445293507713631,0.12575796942302192,-0.0033209500395672276
model.layers.24.mlp.experts.78.up_proj.weight,24,78,up_proj,0,2,192,288,96,9.801412550662342,12.807268367879038,1.3066757777697637,0.11836213820313363,0.12461830657541668,-0.0051191147256586245
model.layers.16.mlp.experts.53.up_proj.weight,16,53,up_proj,0,7,672,768,96,10.331527634228925,13.499922575551995,1.3066724547903257,0.06967842491378176,0.12502558336135222,0.001232212937386512
model.layers.29.mlp.experts.118.gate_proj.weight,29,118,gate_proj,0,7,672,768,96,9.952078244726584,13.003986627680398,1.3066604088016451,0.1264534594423159,0.125767265365916,-0.0023458919864924876
model.layers.28.mlp.experts.27.gate_proj.weight,28,27,gate_proj,0,4,384,480,96,9.955122766662218,13.007925112125156,1.3066564237345404,0.1242514488127077,0.12525434700929122,0.0017818750081957102
model.layers.13.mlp.experts.119.gate_proj.weight,13,119,gate_proj,0,0,0,96,96,10.209915682064338,13.340789109072011,1.3066502725882103,0.10536654199199581,0.12524627515142028,-5.0577779675542445e-06
model.layers.12.mlp.experts.57.up_proj.weight,12,57,up_proj,0,1,96,192,96,10.13297814533072,13.240219825233561,1.3066464404973241,0.08651604616563606,0.12568847753942541,0.006977074786039816
model.layers.21.mlp.experts.8.gate_proj.weight,21,8,gate_proj,0,5,480,576,96,10.094448762215215,13.189818553587555,1.306640794786011,0.11868487782341126,0.12501016406622997,-0.0003072320209811519
model.layers.28.mlp.experts.107.up_proj.weight,28,107,up_proj,0,2,192,288,96,10.188770800005223,13.312830101541145,1.3066178799050343,0.1094805203834093,0.12521887083606373,2.56484937202206e-05
model.layers.17.mlp.experts.124.gate_proj.weight,17,124,gate_proj,0,4,384,480,96,10.040930334506951,13.119437065143078,1.3065957663361574,0.03249916907935587,0.12537806715230226,0.003397072689707459
model.layers.17.mlp.experts.55.up_proj.weight,17,55,up_proj,0,7,672,768,96,9.546246846662926,12.47306057029446,1.3065931324261386,0.046686260348632436,0.12573331929816808,0.00398538542618998
model.layers.21.mlp.experts.67.gate_proj.weight,21,67,gate_proj,0,4,384,480,96,10.321361087082527,13.485496925191,1.3065618779744541,0.10432421353789649,0.12472028085016539,-0.0008464631948934542
model.layers.27.mlp.experts.75.up_proj.weight,27,75,up_proj,0,2,192,288,96,9.777301612973524,12.774573487330334,1.306554097746123,0.13059045597278318,0.1267423574898903,0.016788389879875965
model.layers.13.mlp.experts.127.gate_proj.weight,13,127,gate_proj,0,2,192,288,96,9.792294832465856,12.794048737810433,1.3065424353229658,0.025039592699330124,0.12411562964503563,-0.000131383466747792
model.layers.13.mlp.experts.20.up_proj.weight,13,20,up_proj,0,3,288,384,96,9.49183263547062,12.401466504408297,1.306540789400825,0.10451820523248939,0.12461764811193216,-0.0031122255747542127
model.layers.13.mlp.experts.117.down_proj.weight,13,117,down_proj,1,4,384,480,96,8.959266886010575,11.705538125294982,1.3065285669268951,0.07227769711548862,0.12622083841606033,0.00322314477689134
model.layers.13.mlp.experts.43.down_proj.weight,13,43,down_proj,1,4,384,480,96,10.002900275220963,13.06892375784925,1.3065134509261673,0.11593835358093416,0.12609190749762514,0.008631056557198757
model.layers.16.mlp.experts.53.up_proj.weight,16,53,up_proj,0,6,576,672,96,10.323723621309304,13.488065177099333,1.3065116494651678,0.07183824358759863,0.12480605216074725,0.0010714076122286809
model.layers.21.mlp.experts.8.gate_proj.weight,21,8,gate_proj,0,3,288,384,96,10.082679748370625,13.173057132044239,1.3065035745257132,0.12212548039596126,0.12469264390015243,-0.0004444522812789842
model.layers.14.mlp.experts.59.down_proj.weight,14,59,down_proj,1,6,576,672,96,9.728223690974659,12.709948894599078,1.3065025330771032,0.1173180693041427,0.12535242856374249,0.002924766686683178
model.layers.24.mlp.experts.78.down_proj.weight,24,78,down_proj,1,1,96,192,96,9.959892714815004,13.01259941480846,1.3064999581223056,0.13332350273914967,0.12624288871030714,0.009453233665938754
model.layers.21.mlp.experts.44.down_proj.weight,21,44,down_proj,1,3,288,384,96,10.214525195200162,13.345262213968308,1.3064985360493593,0.11116290545980519,0.12408503019068676,-0.007558207824795993
model.layers.21.mlp.experts.34.down_proj.weight,21,34,down_proj,1,1,96,192,96,10.338112946020079,13.506671528590973,1.3064929353273038,0.10946184495729852,0.1253345506154859,0.004055034635250587
model.layers.15.mlp.experts.122.gate_proj.weight,15,122,gate_proj,0,6,576,672,96,10.332886675953892,13.499347247131352,1.306444914231593,0.04833946716741701,0.12551250565935893,0.0036694678033009076
model.layers.13.mlp.experts.104.up_proj.weight,13,104,up_proj,0,3,288,384,96,9.769662837103622,12.763512724954605,1.3064435219279849,0.0549389876619098,0.12550029481658834,0.005110210496048984
model.layers.24.mlp.experts.111.gate_proj.weight,24,111,gate_proj,0,1,96,192,96,10.145825103401329,13.254882488729919,1.3064371161184611,0.13057722225404428,0.12509125875812474,-0.0017926331685138575
model.layers.14.mlp.experts.13.down_proj.weight,14,13,down_proj,1,4,384,480,96,9.858937781262476,12.879958299841816,1.3064245444697884,0.11879579153652746,0.12495438331202946,0.0030274097789997345
model.layers.17.mlp.experts.100.up_proj.weight,17,100,up_proj,0,5,480,576,96,9.71528117104296,12.692098150768848,1.3064056435750402,0.05757915702112889,0.12585942497436592,0.006522361511427155
model.layers.22.mlp.experts.67.down_proj.weight,22,67,down_proj,1,3,288,384,96,10.188546530674277,13.310322041617269,1.306400476411859,0.1090538248962986,0.12483706522844241,-0.004143322898176205
model.layers.14.mlp.experts.71.up_proj.weight,14,71,up_proj,0,5,480,576,96,9.790221368704703,12.789903020066076,1.3063956920269564,0.05763873330496134,0.12504442842164865,-0.004204022559330722
model.layers.24.mlp.experts.92.gate_proj.weight,24,92,gate_proj,0,1,96,192,96,9.87390207874993,12.899100551741789,1.306383276729321,0.12999298315337407,0.12431327626219817,-0.0005443454296214512
model.layers.22.mlp.experts.84.gate_proj.weight,22,84,gate_proj,0,6,576,672,96,10.56106684064162,13.7967400722451,1.3063774976929226,0.09479620836826691,0.1256394582093333,0.0020145825549948704
model.layers.21.mlp.experts.115.down_proj.weight,21,115,down_proj,1,7,672,768,96,10.18839189802657,13.30981934113137,1.3063709635776184,0.109510294743861,0.12494807187704592,0.0020467014444778275
model.layers.13.mlp.experts.117.gate_proj.weight,13,117,gate_proj,0,0,0,96,96,8.963308351632522,11.709372550123176,1.3063672575752125,0.03580080768515252,0.12679925758328706,0.008822629290890172
model.layers.16.mlp.experts.10.up_proj.weight,16,10,up_proj,0,6,576,672,96,9.820284920033865,12.828785738731217,1.3063557568029276,0.09999264662615345,0.12450363693299524,0.000797931928638862
model.layers.23.mlp.experts.104.gate_proj.weight,23,104,gate_proj,0,2,192,288,96,10.406389665095979,13.59437633255361,1.306348961556806,0.08382712891244212,0.1248643159731183,-0.0012197951190602296
model.layers.16.mlp.experts.107.up_proj.weight,16,107,up_proj,0,0,0,96,96,9.993601086850799,13.055079054196804,1.3063438234866291,0.0877479779260693,0.12471848652495979,-0.0020509942636068867
model.layers.27.mlp.experts.50.down_proj.weight,27,50,down_proj,1,6,576,672,96,10.088454992381182,13.178990515802983,1.3063437885935734,0.12153820315862854,0.12626376107221887,0.008953364939315644
model.layers.20.mlp.experts.69.up_proj.weight,20,69,up_proj,0,3,288,384,96,9.78806601260381,12.786529271485163,1.3063386837624837,0.13477928499703945,0.1249620151431874,0.0024139163864755897
model.layers.22.mlp.experts.34.gate_proj.weight,22,34,gate_proj,0,6,576,672,96,10.551185461759143,13.783185827226287,1.3063163259882922,0.08157338926389487,0.12566347809600772,0.0029517430013943358
model.layers.17.mlp.experts.100.gate_proj.weight,17,100,gate_proj,0,0,0,96,96,9.600540590960067,12.541262462772886,1.3063079463027136,0.053432354929538635,0.12593664601287863,0.010957202418288237
model.layers.17.mlp.experts.25.gate_proj.weight,17,25,gate_proj,0,7,672,768,96,10.01160520443806,13.078236423323137,1.3063076456036904,0.13520498035736933,0.12437015480653311,-0.007412263395731422
model.layers.23.mlp.experts.104.gate_proj.weight,23,104,gate_proj,0,3,288,384,96,10.433109296479413,13.628801008120462,1.3063029074869765,0.0811284727655857,0.12549749778901326,-0.0012658491888897228
model.layers.27.mlp.experts.50.gate_proj.weight,27,50,gate_proj,0,3,288,384,96,10.507685800235219,13.726061703834095,1.3062877939809383,0.08995318332590276,0.12555436004782647,0.0036019451032458516
model.layers.14.mlp.experts.27.up_proj.weight,14,27,up_proj,0,0,0,96,96,10.136654398278395,13.2413486091214,1.3062839166510702,0.086055905175979,0.1247413146915191,-0.0030407171049122717
model.layers.30.mlp.experts.98.up_proj.weight,30,98,up_proj,0,4,384,480,96,9.614595412511598,12.559362218906784,1.3062808865116804,0.13307412746565964,0.12380041325366412,-0.005582076151222193
model.layers.14.mlp.experts.29.down_proj.weight,14,29,down_proj,1,2,192,288,96,9.715515579780469,12.691162783329538,1.3062778479550652,0.13631572042303358,0.12567271287148327,0.0012280427422941553
model.layers.21.mlp.experts.11.down_proj.weight,21,11,down_proj,1,1,96,192,96,10.174929111992968,13.291265754672432,1.3062760053046762,0.11528175700597697,0.12472576891788319,0.0016924394145960697
model.layers.14.mlp.experts.19.gate_proj.weight,14,19,gate_proj,0,3,288,384,96,10.335129940579938,13.500299521055195,1.3062534867653197,0.09078040812444178,0.12478762693281639,-0.0009331685114231103
model.layers.24.mlp.experts.91.gate_proj.weight,24,91,gate_proj,0,0,0,96,96,10.178299007737882,13.295364742375911,1.3062462335080087,0.12106196555297215,0.12660693300636353,0.011139677866772946
model.layers.15.mlp.experts.63.gate_proj.weight,15,63,gate_proj,0,4,384,480,96,10.097820960939032,13.190173705188528,1.306239609140577,0.09199284790445386,0.12416762375143019,-0.006430793549470071
model.layers.25.mlp.experts.84.up_proj.weight,25,84,up_proj,0,1,96,192,96,10.467836801355125,13.673449686101872,1.306234511062664,0.10121513314270437,0.1263250768271348,0.00359517564299483
model.layers.24.mlp.experts.93.up_proj.weight,24,93,up_proj,0,4,384,480,96,10.104182187622314,13.198278280160139,1.3062193490857787,0.10202793413897782,0.1256225881284951,0.0014639642489395754
model.layers.24.mlp.experts.37.gate_proj.weight,24,37,gate_proj,0,1,96,192,96,10.378428065174605,13.55647558901309,1.306216654765147,0.10277275511118301,0.12469653298643264,-0.0014044891273252702
model.layers.21.mlp.experts.55.up_proj.weight,21,55,up_proj,0,6,576,672,96,9.95127288497557,12.998371902632291,1.3062019354586518,0.10477717046840689,0.12550232393534166,0.0016512927005538636
model.layers.18.mlp.experts.108.gate_proj.weight,18,108,gate_proj,0,4,384,480,96,9.793746229608,12.792579311820536,1.3061987733709703,0.144900429984602,0.12506169726505853,-0.005458116914064615
model.layers.13.mlp.experts.120.up_proj.weight,13,120,up_proj,0,7,672,768,96,9.505739586324033,12.41635343083996,1.3061954115283618,0.03632345138037381,0.12384696958345379,-0.0038020308932116276
model.layers.14.mlp.experts.59.down_proj.weight,14,59,down_proj,1,1,96,192,96,9.731079523434502,12.71055935400944,1.3061818396817866,0.11647001624594834,0.12536447021834776,0.002604073291366582
model.layers.14.mlp.experts.13.up_proj.weight,14,13,up_proj,0,7,672,768,96,10.075662096100915,13.160589304428726,1.3061761280701958,0.0854784276098034,0.12430648008329248,-0.002738432380675615
model.layers.15.mlp.experts.19.down_proj.weight,15,19,down_proj,1,5,480,576,96,9.858639068463079,12.877110576780826,1.3061752730124356,0.12471442728287581,0.1248396881096849,0.0024288450481297907
model.layers.22.mlp.experts.67.gate_proj.weight,22,67,gate_proj,0,4,384,480,96,10.568082699725727,13.803454997682532,1.3061456264002147,0.08577703777895992,0.12490977073684538,-0.0020708829142448426
model.layers.16.mlp.experts.13.down_proj.weight,16,13,down_proj,1,3,288,384,96,9.940096917706509,12.983091655892771,1.306133306684939,0.07215393934341925,0.12505943463331481,-0.0009362827508101468
